"days","Barack Obama","Bill Clinton","Donald Trump","Dwight D. Eisenhower","George H.W. Bush","George W. Bush","Gerald Ford","Harry S. Truman","Jimmy Carter","Joe Biden","John F. Kennedy","Lyndon B. Johnson","Richard Nixon","Ronald Reagan"
646,-2.07711380687116,-0.379278103866127,-12.851604284763,37.1037958622679,20.3704423598847,29.7391638244363,8.22200804997539,-12.1198762126861,6.90743357563806,-14.0681514275577,37.0546366307967,76,29.1438291060777,-5.99890196446849
647,-2.07711380687116,-0.379278103866127,-12.3355866063963,37.1037958622679,20.3704423598847,29.7391638244363,8.22200804997539,-12.1198762126861,6.90743357563807,-14.0681514275577,37.0546366307967,76,29.1438291060777,-5.99890196446849
648,-2.66902256296159,-0.379278103866127,-12.3355866063963,37.1037958622679,20.3704423598847,29.7391638244363,8.22200804997539,-12.1198762126862,12.9402231428292,-15.5704223147334,37.0546366307967,76,29.1438291060777,-5.99890196446849
649,-2.83026992504729,-0.641910116271994,-12.3355866063963,37.1037958622679,20.3704423598847,30.0619326442459,8.22200804997539,-12.1198762126862,12.9402231428292,-16.2738463263119,37.0546366307966,76,29.1438291060777,-5.9989019644685
650,-2.8302699250473,-2.4244298291238,-12.5204384998353,37.1037958622679,20.3704423598847,30.0619326442459,8.22200804997539,8.88784087359426,12.9402231428292,-16.2738463263119,37.0546366307967,76,29.1438291060777,-5.99890196446848
651,-8.1920492451754,-2.42442982912381,-12.5204384998353,37.1037958622679,20.3704423598847,30.4141307718374,8.22200804997539,8.88784087359426,12.9402231428292,-15.3907061898567,37.0546366307967,76,29.1438291060777,-5.99890196446849
652,-8.00638002510602,-2.4244298291238,-12.4010757189117,37.1037958622679,20.3704423598847,32.7224500229425,8.22200804997539,8.88784087359426,12.9402231428292,-15.3907061898567,37.0546366307967,76,29.1438291060777,-5.99890196446849
653,-8.00638002510602,-2.4244298291238,-12.7288072525622,37.1037958622679,24.0120976943158,32.5952224138026,8.22200804997541,8.88784087359426,12.9402231428292,-15.3907061898567,37.0546366307967,76,29.1438291060777,-5.9989019644685
654,-8.00638002510601,-1.70942724848877,-12.7288072525622,37.1037958622679,24.0120976943158,32.5952224138026,8.99852029893623,8.88784087359426,12.9402231428292,-13.8324345781916,37.0546366307966,76,29.1438291060777,-5.99890196446849
655,-6.96818859001954,1.75674444027504,-12.7288072525622,37.1037958622679,24.0120976943158,32.7538853818387,8.99852029893624,8.88784087359426,12.9402231428292,-13.8324345781916,37.0546366307967,76,29.1438291060777,-5.99890196446849
656,-6.44218719382171,1.75674444027503,-11.5184115159132,37.1037958622679,24.0120976943158,32.251748363067,8.99852029893624,8.88784087359427,12.9402231428292,-13.8324345781916,37.0546366307966,76,29.1438291060777,-5.9989019644685
657,-6.44218719382172,1.75674444027504,-11.5184115159132,37.1037958622679,24.0120976943158,31.981551359002,8.99852029893623,8.88784087359426,12.9402231428292,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486998
658,-6.201320672169,0.543778452985762,-11.5184115159132,37.1037958622679,24.0120976943158,31.981551359002,8.99852029893623,8.88784087359426,12.9402231428292,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486997
659,-5.70573108946974,-0.927637425505388,-11.5184115159132,37.1037958622679,24.0120976943158,33.25380926817,8.99852029893624,8.88784087359426,12.9402231428292,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486998
660,-5.70573108946974,-0.927637425505388,-13.566561635178,37.1037958622679,21.8205861803876,33.25380926817,8.99852029893623,8.88784087359425,12.9402231428292,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486997
661,-5.86697931921504,-0.927637425505395,-12.5287802790979,37.1037958622679,21.8205861803876,33.25380926817,8.99852029893623,8.88784087359425,12.9402231428292,-13.8324345781916,37.0546366307966,76,29.1438291060777,-4.08348673486999
662,-5.86697931921505,-0.927637425505381,-15.4961794895878,37.1037958622679,21.8205861803876,33.25380926817,8.99852029893624,8.88784087359426,15.5096882181482,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486998
663,-5.47223606223806,-0.927637425505388,-15.4961794895878,37.1037958622679,21.8205861803876,34.5145514796594,8.99852029893623,8.88784087359426,15.5096882181482,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486998
664,-3.82688922119465,-0.927637425505395,-15.4961794895878,37.1037958622679,21.8205861803876,34.5145514796594,8.99852029893624,8.88784087359425,15.5096882181482,-13.8324345781916,37.0546366307967,76,29.1438291060777,-4.08348673486999
665,-3.82688922119465,-0.927637425505388,-15.4961794895878,34.0538537853541,21.8205861803876,34.5145514796594,8.99852029893623,8.88784087359426,15.5096882181482,-12.6926735448457,37.0546366307967,76,29.1438291060777,-4.08348673486998
666,-3.82688922119464,-0.927637425505388,-15.4961794895878,34.0538537853541,21.8205861803876,34.5145514796594,8.99852029893624,8.88784087359426,15.5096882181482,-12.6926735448457,37.0546366307967,76,27.0134166575953,-4.08348673486997
667,-3.72231832992331,-0.927637425505388,-14.6720915821099,34.0538537853541,21.4001201674485,33.3230990010394,8.99852029893624,8.88784087359426,15.5096882181482,-12.6926735448457,37.0546366307967,76,27.0134166575953,-4.08348673486999
668,-3.5939765548996,-0.927637425505388,-15.2413909291521,34.0538537853541,21.4001201674486,33.3230990010394,8.99852029893624,8.88784087359425,15.5096882181482,-12.6926735448457,37.0546366307966,76,27.0134166575953,-4.08348673486998
669,-3.91032376434393,-0.927637425505381,-14.9934913001253,34.0538537853541,21.4001201674485,36.0282848809797,8.99852029893624,8.88784087359426,15.5096882181482,-14.9813518903275,37.0546366307967,76,27.0134166575953,-4.08348673486998
670,-4.92867008019522,-0.927637425505388,-14.9934913001253,34.0538537853541,21.4001201674486,35.0478930887559,8.99852029893624,8.88784087359426,15.5096882181482,-14.9813518903275,59.6434538535961,76,27.0134166575953,-4.08348673486998
671,-4.06805680733829,-0.927637425505381,-14.9934913001253,34.0538537853541,21.4001201674485,35.0478930887559,8.99852029893623,8.88784087359427,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929278
672,-4.0680568073383,-0.927637425505395,-14.9934913001253,34.0538537853541,21.4001201674486,35.0478930887559,8.99852029893624,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929278
673,-4.0680568073383,-0.927637425505388,-14.9934913001253,34.0538537853541,21.4001201674486,35.0478930887559,8.99852029893623,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929278
674,-4.0680568073383,-0.927637425505388,-16.6891597517166,34.0538537853541,17.5307135115826,35.0478930887559,8.99852029893623,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929277
675,-4.05162988687322,5.35322488310798,-16.6891597517166,34.0538537853541,17.5307135115826,35.0478930887559,5.16657118186389,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929277
676,-4.05162988687322,5.35322488310798,-14.0621529806358,34.0538537853541,17.5307135115826,35.0478930887559,5.1665711818639,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929278
677,-3.15016804124832,-2.5600752588158,-14.0621529806358,34.0538537853541,17.5307135115826,35.0478930887559,5.1665711818639,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929277
678,-1.92844678123085,-3.77403209782754,-14.0621529806358,34.0538537853541,17.5307135115827,35.0478930887559,5.16657118186389,8.88784087359426,15.5096882181482,-13.4187793827221,59.6434538535961,76,27.0134166575953,-4.00949842929277
679,-1.92844678123085,-3.77403209782754,-14.0621529806358,34.0538537853541,17.5307135115826,35.0478930887559,5.16657118186389,8.88784087359426,15.5096882181482,-13.2475085957135,59.6434538535961,76,27.0134166575953,-4.00949842929277
680,-1.33124950274183,-3.77403209782754,-14.0621529806358,34.0538537853541,17.5307135115826,35.0478930887559,5.1665711818639,8.88784087359424,15.5096882181482,-13.2475085957135,59.6434538535961,76,27.0134166575953,-4.00949842929277
681,-0.0555183665427492,-3.77403209782754,-14.9689543904266,34.0538537853541,26.5325134466671,35.0478930887559,5.1665711818639,8.88784087359426,15.5096882181482,-13.2475085957135,59.6434538535961,76,27.0134166575953,-4.00949842929277
682,0.62071747106171,-3.77403209782754,-14.9689543904266,34.0538537853541,26.5325134466671,35.0478930887559,5.1665711818639,8.88784087359426,15.5096882181482,-13.2475085957135,59.6434538535961,76,27.0134166575953,-4.00949842929278
683,-0.65774294056925,-3.77403209782754,-13.1664526349053,34.0538537853541,26.5325134466671,39.5635827957296,5.16657118186389,8.88784087359426,15.9844982638956,-13.2475085957135,59.6434538535961,76,27.0134166575953,-4.00949842929278
684,-0.110917215334368,-5.73150303915764,-13.1664526349053,34.0538537853541,26.5325134466671,32.6528062427979,5.16657118186389,8.88784087359426,15.9844982638956,-12.5632261008984,59.6434538535961,76,27.0134166575953,-4.00949842929278
685,-0.282445271912387,-5.73150303915764,-11.8368867308208,34.0538537853541,26.5325134466671,32.6528062427979,5.1665711818639,8.88784087359426,15.9844982638956,-12.5632261008984,59.6434538535961,76,27.0134166575953,-4.00949842929277
686,-0.282445271912394,-5.73150303915764,-11.8368867308208,45.5008121089882,26.5325134466671,32.6528062427979,5.16657118186389,8.88784087359426,15.9844982638955,-10.5411145917869,59.6434538535961,76,27.0134166575953,-4.00949842929277
687,-1.45221376295986,-6.55797299671162,-11.8368867308208,45.5008121089882,26.5325134466671,32.976766158967,5.1665711818639,8.88784087359426,15.9844982638956,-10.5411145917869,59.6434538535961,76,18.5848048303198,-4.00949842929278
688,-1.45221376295986,-8.23562872574231,-13.2454847750027,45.5008121089882,25.55379277799,32.2739205116179,5.16657118186389,8.88784087359426,15.9844982638956,-10.5411145917869,59.6434538535961,76,18.5848048303198,-4.00949842929277
689,-2.49699467117321,-8.23562872574231,-13.2002461505003,45.5008121089882,25.55379277799,32.0561808802709,5.1665711818639,8.88784087359426,15.9844982638956,-10.5411145917869,59.6434538535961,76,18.5848048303198,-4.00949842929276
690,-2.49699467117321,-8.2356287257423,-11.949941580646,45.5008121089882,25.55379277799,32.0561808802709,5.1665711818639,8.88784087359427,16.7290425848055,-9.12244881226079,59.6434538535961,76,18.5848048303198,-4.00949842929278
691,-2.06387212284518,-8.2356287257423,-11.8046999403469,45.5008121089882,25.55379277799,32.0561808802709,5.1665711818639,8.88784087359426,16.7290425848055,-9.7334482986776,59.6434538535961,76,18.5848048303198,-4.00949842929277
692,-1.62829391837067,-3.64450915417532,-11.8046999403469,45.5008121089882,25.55379277799,32.0561808802709,5.1665711818639,8.88784087359427,16.7290425848055,-9.73344829867761,59.6434538535961,76,18.5848048303198,-8.76633281680975
693,-1.62829391837067,-3.64450915417532,-11.8046999403469,45.5008121089882,25.55379277799,32.0561808802709,5.16657118186389,8.88784087359426,16.7290425848055,-9.73344829867761,59.6434538535961,76,18.5848048303198,-8.76633281680974
694,-2.81220909695213,-3.64450915417532,-11.8046999403469,45.5008121089882,25.55379277799,31.163431804751,5.16657118186391,8.88784087359426,16.7290425848055,-9.73344829867761,59.6434538535961,76,18.5848048303198,-8.76633281680975
695,-2.8491180781858,-3.64450915417532,-13.7658045594957,45.5008121089882,30.3843139959545,31.1634318047509,5.1665711818639,8.88784087359426,16.7290425848055,-9.73344829867762,59.6434538535961,76,18.5848048303198,-8.76633281680974
696,-2.8491180781858,-3.64450915417532,-13.6402803055639,45.5008121089882,30.3843139959545,30.9621749874642,5.16657118186389,8.88784087359426,16.7290425848055,-9.73344829867761,59.6434538535961,76,18.5848048303198,-8.76633281680974
697,-2.8491180781858,-6.48140028086417,-13.640280305564,45.5008121089882,30.3843139959545,35.1465221965074,5.16657118186389,8.88784087359426,16.7290425848055,-9.73344829867761,62.9377268134503,76,18.5848048303198,-8.76633281680974
698,-1.67672785885024,-6.48140028086417,-13.6402803055639,45.5008121089882,30.3843139959545,31.5452904347926,5.1665711818639,8.88784087359426,16.7290425848055,-9.73344829867762,62.9377268134503,76,18.5848048303198,-8.76633281680975
699,-2.90613907585676,-6.48140028086417,-14.3047443069627,45.5008121089882,30.3843139959545,31.5452904347926,5.16657118186389,8.88784087359426,16.7290425848055,-7.85940601440454,62.9377268134504,76,18.5848048303198,-8.76633281680974
700,-2.90613907585676,-6.48140028086418,-14.3047443069627,45.5008121089882,30.3843139959545,31.5452904347926,5.16657118186389,8.88784087359426,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
701,-1.42983283834609,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,8.88784087359427,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
702,-1.42983283834609,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,8.88784087359426,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
703,-1.4298328383461,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.1665711818639,8.88784087359427,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680974
704,-1.4298328383461,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,8.88784087359426,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
705,-1.42983283834609,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.1665711818639,8.88784087359426,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680975
706,-1.91902357043046,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.1665711818639,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
707,-1.91902357043046,-6.48140028086417,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186391,36.9936461801979,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680975
708,-0.622905812362305,-6.48140028086418,-14.7571851205188,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680976
709,-0.622905812362319,-10.502181631518,-14.4759986569631,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,36.9936461801979,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
710,-0.622905812362312,-10.502181631518,-14.4759986569631,45.5008121089882,30.3843139959545,31.2513172875025,5.16657118186389,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
711,-0.622905812362305,-10.502181631518,-14.4759986569631,45.5008121089882,30.3843139959545,28.1104204925145,5.16657118186391,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680974
712,2.60561820128687,-10.502181631518,-14.4759986569631,45.5008121089882,30.3843139959545,28.1104204925145,5.16657118186389,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
713,2.60561820128686,-6.92399427541658,-14.4759986569631,45.5008121089882,30.3843139959545,28.1104204925145,5.1665711818639,36.9936461801979,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
714,2.60561820128687,-6.95537558077095,-14.4759986569631,45.5008121089882,30.3843139959545,28.1104204925145,5.1665711818639,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
715,2.38156491122324,-4.77111871037484,-14.4759986569631,45.5008121089882,30.3843139959545,29.214792644901,5.1665711818639,36.9936461801979,16.7290425848055,-7.85940601440453,62.9377268134503,76,18.5848048303198,-8.76633281680975
716,2.38156491122324,-4.77111871037484,-14.4759986569631,45.5008121089882,28.1495290088196,31.1552460975079,5.1665711818639,36.9936461801979,16.7290425848055,-7.85940601440455,62.9377268134503,76,18.5848048303198,-8.76633281680974
717,2.38156491122324,-4.77111871037484,-14.4759986569631,45.5008121089882,28.1495290088196,31.1552460975079,5.16657118186389,36.9936461801979,16.7290425848055,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
718,3.34298243755579,-4.77111871037484,-14.4759986569631,45.5008121089882,41.0668208012762,31.1552460975079,5.1665711818639,36.9936461801979,14.056224445123,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680975
719,4.91577429138573,-4.77111871037484,-14.4759986569631,45.5008121089882,41.0668208012762,31.1552460975079,5.1665711818639,36.9936461801979,14.056224445123,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680975
720,4.83219270422195,-4.77111871037484,-19.4636975526641,45.5008121089882,41.0668208012762,31.1552460975079,5.16657118186389,41.4537127125781,14.056224445123,-7.85940601440454,62.9377268134503,76,18.5848048303198,-8.76633281680974
721,4.5921853895967,-4.77111871037483,-19.6734244410741,45.5008121089882,41.0668208012762,29.5882516307012,5.16657118186389,41.4537127125781,14.056224445123,-7.85940601440453,62.9377268134503,76,22.980917712299,-8.76633281680975
722,4.10317704268758,1.75486398935915,-17.1714116930196,45.5008121089882,41.0668208012762,26.5555690594368,5.1665711818639,41.4537127125781,14.056224445123,-7.85940601440454,62.9377268134503,76,22.980917712299,-8.76633281680974
723,4.10317704268758,1.75486398935915,-15.6378066290236,45.5008121089882,39.9559713245805,26.5555690594368,5.1665711818639,41.4537127125781,14.056224445123,-7.85940601440453,62.9377268134503,76,22.980917712299,-8.76633281680974
724,4.40098017798083,1.75486398935915,-18.0308414223407,45.5008121089882,39.9559713245805,26.5555690594368,5.1665711818639,41.4537127125781,14.056224445123,-7.85940601440454,62.9377268134503,76,22.980917712299,-8.76633281680975
725,4.40098017798083,1.75486398935915,-17.7294835338082,45.5008121089882,39.9559713245805,28.650259481078,5.16657118186389,41.4537127125781,14.056224445123,-12.7350672595271,62.9377268134503,76,22.980917712299,-8.76633281680975
726,4.68980891225851,1.75486398935915,-17.7294835338082,45.5008121089882,39.9559713245805,25.0524376762222,5.1665711818639,41.4537127125781,14.056224445123,-15.4582672262968,60.037070351235,76,22.980917712299,-8.76633281680974
727,5.78006283618864,1.88243004436523,-17.7294835338082,45.5008121089882,39.9559713245805,24.6729927527538,5.1665711818639,41.4537127125781,14.056224445123,-15.4582672262968,60.037070351235,76,22.980917712299,-16.956771337194
728,5.78006283618864,1.92670215189037,-17.7294835338082,45.5008121089882,39.9559713245805,24.6729927527538,5.16657118186389,41.4537127125781,14.056224445123,-15.4582672262968,60.037070351235,76,22.980917712299,-16.956771337194
729,5.962001475854,1.92670215189036,-17.7294835338082,45.5008121089882,39.9559713245805,24.6729927527538,5.16657118186389,41.4537127125781,14.056224445123,-15.4582672262968,60.037070351235,76,22.980917712299,-16.956771337194
730,6.25749015287058,0.549305499766263,-19.3927984720577,45.5008121089882,58.8679379201209,24.0731104984902,5.16657118186389,41.4537127125781,14.056224445123,-13.994159528884,60.037070351235,76,22.980917712299,-16.956771337194
731,6.25749015287059,0.549305499766263,-20.0898592458715,45.5008121089882,58.8679379201209,21.9487233976218,5.16657118186389,41.4537127125781,14.056224445123,-13.9941595288841,60.037070351235,76,22.980917712299,-16.956771337194
732,6.25749015287058,0.549305499766255,-18.5411765196549,45.5008121089882,63.861405628238,22.2876558195371,5.16657118186389,41.4537127125781,3.33595425200733,-12.9102733830778,60.037070351235,76,22.980917712299,-16.956771337194
733,7.07135449994308,0.549305499766255,-17.4085400343767,45.5008121089882,63.861405628238,22.2876558195371,5.16657118186389,41.4537127125781,3.33595425200733,-12.9102733830778,60.037070351235,76,22.980917712299,-16.956771337194
734,7.07135449994308,0.549305499766255,-17.9922858044099,45.5008121089882,63.8614056282379,21.3397548241028,5.1665711818639,41.4537127125781,3.33595425200733,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
735,7.07135449994308,2.70946890372789,-17.9922858044099,51.9956444678065,63.8614056282379,21.7979382618902,5.1665711818639,41.4537127125781,3.33595425200733,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
736,7.0567084970888,2.21044086117696,-17.9922858044099,51.9956444678065,66.6267263661506,21.7979382618902,5.1665711818639,41.4537127125781,3.33595425200733,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
737,7.05670849708879,2.21044086117694,-18.0056843612631,51.9956444678065,66.6267263661506,21.8191315970803,5.1665711818639,41.4537127125781,3.33595425200733,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
738,7.05670849708881,2.21044086117695,-18.1732838464043,51.9956444678065,66.6267263661506,21.8191315970803,5.16657118186389,41.4537127125781,3.33595425200733,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
739,7.52993313958341,2.21044086117695,-18.1732838464043,51.9956444678065,66.6267263661506,21.8191315970803,5.1665711818639,41.4537127125781,3.33595425200732,-18.3684566642652,60.037070351235,76,22.980917712299,-16.2560886926701
740,7.52993313958341,2.21044086117695,-18.1732838464043,51.9956444678065,66.6267263661506,23.9036092126307,5.1665711818639,41.4537127125781,3.33595425200733,-14.9714311362231,60.037070351235,76,22.980917712299,-16.2560886926701
741,6.12603356055983,2.21044086117696,-18.1732838464043,51.9956444678065,66.6267263661506,23.9036092126307,5.16657118186389,41.4537127125781,3.33595425200733,-14.9714311362231,60.037070351235,76,22.980917712299,-19.4930535640654
742,6.51284631448749,2.21044086117695,-18.1732838464043,51.9956444678065,66.6267263661506,22.3589815427882,5.16657118186389,41.4537127125781,3.33595425200733,-14.2747726208936,60.037070351235,76,22.980917712299,-19.4930535640654
743,6.51284631448749,2.21044086117694,-17.3344566141654,51.9956444678065,66.8362603655169,21.1419864389622,5.16657118186389,41.4537127125781,3.33595425200733,-14.2747726208936,60.037070351235,76,22.980917712299,-19.4930535640654
744,6.5128463144875,2.21044086117695,-17.3344566141654,51.9956444678065,66.8362603655169,21.1419864389622,5.16657118186389,41.4537127125781,3.33595425200733,-14.2747726208935,60.037070351235,76,22.980917712299,-19.4930535640654
745,4.43099515944786,2.21044086117696,-17.3344566141654,51.9956444678065,66.8362603655169,21.1419864389622,5.1665711818639,41.4537127125781,3.33595425200733,-14.2747726208935,60.037070351235,76,22.980917712299,-19.4930535640654
746,5.01956949358005,3.63398246481184,-17.3344566141654,51.9956444678065,66.8362603655169,22.1177044557029,5.16657118186389,41.4537127125781,0.404275681186334,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
747,5.01956949358006,3.63398246481185,-17.3344566141654,51.9956444678065,66.8362603655169,25.2514201343585,5.16657118186389,41.4537127125781,0.404275681186327,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
748,4.98474492267886,3.63398246481184,-17.3344566141654,51.9956444678065,60.911960548277,24.066753323753,5.1665711818639,32.156493551653,0.404275681186334,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
749,4.98474492267886,3.63398246481184,-17.3344566141654,51.9956444678065,60.911960548277,24.066753323753,5.16657118186389,32.156493551653,0.404275681186327,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
750,5.45473312078932,3.63398246481184,-17.3344566141654,51.9956444678065,60.911960548277,24.134457383302,5.1665711818639,32.156493551653,0.404275681186334,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
751,5.45473312078932,3.63398246481184,-12.9599085100951,51.9956444678065,60.9524504035149,24.134457383302,5.16657118186389,32.1564935516529,0.404275681186327,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
752,5.16104886550139,3.63398246481184,-12.9599085100951,51.9956444678065,60.9524504035149,24.134457383302,5.16657118186391,32.156493551653,0.404275681186334,-13.4660972122423,60.037070351235,76,22.980917712299,-19.4930535640654
753,5.16104886550139,3.63398246481184,-10.2826698013801,51.9956444678065,60.9524504035149,23.2743587281192,5.16657118186389,32.156493551653,0.404275681186341,-13.4660972122423,52.1281271386611,76,22.980917712299,-19.4930535640654
754,5.16104886550139,3.63398246481184,-10.2826698013801,51.9956444678065,60.9524504035149,22.3679988580476,5.16657118186389,32.156493551653,0.404275681186327,-13.4660972122423,52.1281271386611,76,22.980917712299,-19.4930535640654
755,5.18228880481422,3.63398246481184,-10.2826698013801,51.9956444678065,60.9524504035149,22.3679988580476,5.1665711818639,32.156493551653,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
756,5.18228880481423,3.63398246481184,-10.2826698013801,57.7531147010939,60.9524504035149,22.3679988580476,5.16657118186389,32.156493551653,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
757,5.18228880481423,1.70451187889788,-10.2826698013801,57.7531147010939,60.9524504035149,19.1211377896775,5.16657118186391,32.1564935516529,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
758,5.3822284597781,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,19.1211377896775,5.16657118186389,32.1564935516529,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
759,5.3822284597781,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,18.8414077364992,5.16657118186389,32.1564935516529,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
760,5.3822284597781,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,19.2473692940279,5.16657118186389,32.156493551653,0.404275681186334,-13.7831974995187,52.1281271386611,76,22.980917712299,-19.4930535640654
761,4.38497028984914,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,17.6538139020111,5.16657118186389,32.1564935516529,0.404275681186334,-9.54640689752142,52.1281271386611,76,22.980917712299,-19.4930535640654
762,4.38497028984914,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,17.6538139020111,5.16657118186389,32.156493551653,0.404275681186334,-9.54640689752141,52.1281271386611,76,22.980917712299,-19.4930535640654
763,4.38497028984914,1.70451187889789,-10.2826698013801,57.7531147010939,63.814024830926,17.6538139020111,5.16657118186389,32.156493551653,0.404275681186327,-9.95879668965153,52.1281271386611,76,13.0175681063424,-19.4930535640654
764,2.43632231926811,1.70451187889788,-10.2826698013801,57.7531147010939,63.814024830926,19.2900540185184,5.1665711818639,32.1564935516529,0.404275681186341,-10.4655744941847,52.1281271386611,76,13.0175681063424,-19.4930535640654
765,2.43632231926811,1.70451187889788,-16.220855056412,57.7531147010939,65.7817715712504,19.2900540185184,5.16657118186389,32.156493551653,0.404275681186341,-10.4655744941847,52.1281271386611,76,13.0175681063424,-19.4930535640654
766,2.43632231926811,1.93014668405245,-16.220855056412,57.7531147010939,65.7817715712504,19.5459551842689,5.1665711818639,32.156493551653,0.404275681186334,-10.4655744941847,52.1281271386611,76,13.0175681063424,-19.4930535640654
767,3.10609687527818,-1.46268868969555,-16.220855056412,57.7531147010939,65.7817715712504,20.0037240007071,5.16657118186391,32.156493551653,-8.56873829886553,-10.4655744941847,52.1281271386611,76,13.0175681063424,-19.4930535640654
768,3.10609687527818,-1.46268868969555,-11.8264319345063,57.7531147010939,65.7817715712504,20.0037240007071,5.1665711818639,32.156493551653,-8.56873829886551,-10.4655744941847,52.1281271386611,76,13.0175681063425,-19.4930535640654
769,2.13034094026892,-1.46268868969554,-11.3987959866839,57.7531147010939,65.7817715712504,20.0037240007071,5.1665711818639,32.156493551653,-8.56873829886552,-10.4655744941847,52.1281271386611,76,13.0175681063424,-10.2060845431661
770,3.23948463372044,-2.88901652583206,-11.3987959866839,57.7531147010939,65.7817715712504,20.0037240007071,5.1665711818639,32.1564935516529,-8.56873829886552,-10.4655744941847,52.1281271386611,76,13.0175681063424,-10.2060845431661
