"days","Joe Biden","Donald Trump","Barack Obama","George W. Bush","Bill Clinton","George H.W. Bush","Ronald Reagan","Jimmy Carter","Gerald Ford","Richard Nixon","Lyndon B. Johnson","John F. Kennedy","Dwight D. Eisenhower","Harry S. Truman"
766,-11.0426750814904,-11.095504097074,3.72490762906619,19.5698015418085,0.736830429370855,65.1454958759433,-17.3201283190094,-3.12170109924855,5.16657127132724,17.0243952040261,NA,52.005476522686,57.4410146736318,31.6707804778978
767,-10.8854350591901,-11.048232479688,3.59876487020011,19.4710129994792,0.533735008597233,65.762954688473,-16.834341760675,-3.70769677465303,5.1665712766028,16.4769501068716,NA,52.0110816133151,57.5496268596045,31.8222832037455
768,-10.7469756651287,-11.0088482372145,3.47864073707825,19.4037806420546,0.350004127796538,66.4415942534899,-16.3224656482556,-4.30449801152847,5.16657127469079,15.9754516321724,NA,52.0328339582724,57.6205637972171,32.0376164310342
769,-10.6291168653705,-10.9754767007554,3.36639150715386,19.3631087283417,0.188049374115671,67.1713433199694,-15.7884422547252,-4.89917651330349,5.1665712645335,15.5210610296526,NA,52.0622752585087,57.6532951529342,32.3191280253193
770,-10.53367862598,-10.9462432014128,3.26387345788016,19.3440015171476,0.0502823347016417,67.9405807075669,-15.2362138530574,-5.47880398340671,5.16657124326688,15.1125449867052,NA,52.0917556416171,57.647290593221,32.6673496300372
771,-10.4624809130216,-10.9192730702886,3.17294286671044,19.3414632672793,-0.0608854032986201,68.7376852359381,-14.6702621359162,-6.03045212526673,5.16657120757523,14.7486701907232,NA,52.1136252351905,57.602019784542,33.0755480001492
772,-10.4173436925597,-10.8926916384848,3.09545601109797,19.3504982375439,-0.143042252738155,69.5510357247386,-14.0972264747269,-6.54119264231218,5.16657115414289,14.4282033290994,NA,52.1202341668218,57.5179738489835,33.5351736684978
773,-10.4000869306587,-10.8646242371035,3.03326916849596,19.3661106867483,-0.193776626470019,70.369010993624,-13.5242856606051,-6.99886953184208,5.16657107965422,14.1499110892268,NA,52.1039325641042,57.3997297311168,34.0376771679257
774,-10.4125305933831,-10.8331961972466,2.9882386163577,19.3833048736997,-0.210676937347252,71.1799898622498,-12.9586184846661,-7.39441596663688,5.16657098079349,13.9125601584984,NA,52.0570705546304,57.2528858311343,34.5745090312753
775,-10.4564946467973,-10.7970957226594,2.96149056426857,19.3970850572051,-0.191331598222881,71.9723511502715,-12.4074037380256,-7.71953741334755,5.16657085424511,13.7149172243073,NA,51.9731599177674,57.0830405492288,35.1371197913891
776,-10.5328653612278,-10.7572625076601,2.95123095034243,19.4052959116974,-0.133329021950004,72.7344736773449,-11.877820211799,-7.96593933862506,5.16657069816933,13.5557489740462,NA,51.8503590399762,56.8957922855927,35.7169599811096
777,-10.6387942240492,-10.7151991192101,2.95493564482532,19.4171437741126,-0.0356714190461318,73.4547362631256,-11.377046697102,-8.1253272091203,5.16657051663051,13.4338220951082,NA,51.687987959492,56.6967394404187,36.3054801332794
778,-10.7704990268983,-10.672408124271,2.97008051796323,19.4446753970128,0.096983809312988,74.1230218925489,-10.9122619850499,-8.18940649148416,5.16657031516893,13.3471216158107,NA,51.4853667145498,56.4914804138993,36.894130780741
779,-10.9241975614117,-10.6303920898043,2.9941414400022,19.4999375329597,0.258565464287159,74.7352302116703,-10.4906448667583,-8.14988265236757,5.16657009932491,13.2905059281689,NA,51.2418153433845,56.2856136062271,37.4748465792125
780,-11.0961076192262,-10.5906535827712,3.02459428118821,19.5949769345155,0.443002347036106,75.2887650318251,-10.1175408847266,-7.99846115842142,5.16656987463875,13.2580517651224,NA,50.956653884231,56.0847374175946,38.041498675914
781,-11.2824469919784,-10.5546951701335,3.05891491176731,19.7418403542419,0.644223258719677,75.7810301643485,-9.79096258698936,-7.72684747629668,5.16656964665076,13.2438358596111,NA,50.6292023753245,55.8925242384601,38.5884423409413
782,-11.4794334713052,-10.5240194188525,3.09457920198547,19.9525745447009,0.856157000497532,76.209429420576,-9.50708927296516,-7.33146166248932,5.16656943237821,13.2419349445745,NA,50.261176397396,55.7049424203442,39.11003284439
783,-11.6832848488432,-10.5001288958896,3.12906302208874,20.2392262584544,1.07273237352956,76.5713666118426,-9.26210024207248,-6.82758213287583,5.16656929474629,13.2464257529523,NA,49.8638737011607,55.5160343050332,39.600625456356
784,-11.8902189162292,-10.4839782901217,3.1598422423231,20.6138422480644,1.28787817897543,76.8642455494838,-9.05217479372984,-6.23520189317791,5.16656930815708,13.2513850176842,NA,49.45098757983,55.3198422343133,40.0545754469349
785,-12.0974978503841,-10.4743307780867,3.18450686158897,21.0884692660928,1.49552321799498,77.0854700448348,-8.8734922273557,-5.57431394911687,5.16656954701274,13.2508894717098,NA,49.0362113266153,55.1104085499708,40.4662380862226
786,-12.3065613693665,-10.4694016582378,3.20110339340444,21.6710447422259,1.69038404296181,77.232443909231,-8.72223184236857,-4.86491130641441,5.16657008571541,13.2390158479689,NA,48.6332382347278,54.881775593792,40.8299686443146
787,-12.5198935765192,-10.4674062290281,3.20779247994192,22.3530688146467,1.87032821110521,77.3041682945584,-8.59457293818695,-4.12698697079206,5.16657099866717,13.2110900282774,NA,48.2557615973791,54.6279857075632,41.1401223913067
788,-12.7399785751848,-10.466559788911,3.2027347633739,23.121932298663,2.03401103086826,77.3060337149065,-8.48669481422935,-3.38053394797143,5.16657235563938,13.1674344899567,NA,47.9174747077803,54.3430812330705,41.3909871092679
789,-12.9693004687063,-10.4650776363396,3.18409088587283,23.9650260095824,2.1800878106941,77.2450280249156,-8.39522804862982,-2.64554524367404,5.16657420788005,13.1096208592044,NA,47.6320708591429,54.0211045121003,41.5765806281598
790,-13.2103433604264,-10.4611750697671,3.15002148961115,24.8697407627123,2.3072138590258,77.1281390792258,-8.3186083343847,-1.9420138636215,5.16657660200643,13.0392207622181,NA,47.4095596175793,53.6560978864387,41.6908532899169
791,-13.4655913536879,-10.4530673876468,3.09868721676136,25.8234673733604,2.41404448430652,76.9623547324775,-8.25572264320588,-1.28993281353539,5.16657958463571,12.9578058251955,NA,47.2452156408062,53.2438304380746,41.7277554364742
792,-13.7375285518336,-10.4389698884318,3.02824870949588,26.8135966568342,2.49923499497937,76.7546628393108,-8.20545794680528,-0.706141847294866,5.16658320238513,12.8669476743341,NA,47.1306298594414,52.786978209806,41.6812374097664
793,-14.0286390582063,-10.4170978705754,2.9368666099872,27.8275194284412,2.56144069948746,76.5120512543661,-8.16670121689483,-0.194867711409891,5.16658750187188,12.7682179358318,NA,47.0573932041028,52.2899439846337,41.5452495517281
794,-14.3414069761489,-10.3861173073223,2.82333647685041,28.852626503489,2.59931690627392,76.2415078322835,-8.13833942518641,0.242816099451908,5.16659244483998,12.663188235886,NA,47.0170966054081,51.757130545558,41.3137422042942
795,-14.6769677926576,-10.3464968710829,2.68899353447136,29.8774322598382,2.61151892378184,75.9500204277034,-8.11925954339191,0.6058360906231,5.16659765354047,12.5534302006944,NA,47.0013309939751,51.1929406755796,40.9806657093995
796,-15.0310625293437,-10.2991559090594,2.5358079236785,30.8949453255609,2.59728752043086,75.6445768952659,-8.10834854322326,0.893118767436079,5.16660266535119,12.4405154564547,NA,47.0016873004216,50.6017771576992,40.5399704089785
797,-15.398083591472,-10.2450137684538,2.3657497853003,31.8992978912825,2.55820530454664,75.3311491577376,-8.10449339639238,1.10359063522324,5.16660701764996,12.3271033821506,NA,47.0101705039935,49.9880427749172,39.988684472409
798,-15.7724233843072,-10.184989796468,2.18078926016526,32.8846221476278,2.49644034443131,75.0116454103899,-8.10658107461111,1.23617819931704,5.16661024781462,12.2202043679106,NA,47.0204417784483,49.3561403102344,39.3361473788395
799,-16.1484743131141,-10.1200033403042,1.98289648910187,33.8450502852221,2.41416070838707,74.6869579166204,-8.11356324098307,1.28980796504992,5.16661189322301,12.127916556649,NA,47.0265763461718,48.7104725466512,38.5947764348609
800,-16.5206287831575,-10.0509737471643,1.77404161293857,34.7747144946905,2.31353446471601,74.3579789398267,-8.12465032417835,1.26340643775428,5.16661149125297,12.0583380912804,NA,47.0226494295495,48.0569367175134,37.7769889470648
801,-16.8832791997022,-9.97882036425038,1.55619477250382,35.6677469666582,2.19672968172036,74.0256007434065,-8.13911744425869,1.15767912997165,5.16660812308912,12.0195671147194,NA,47.0027362509672,47.4074078575478,36.8952022220422
802,-17.230817968013,-9.90446253876446,1.33132610862616,36.5182798917506,2.0659144277022,73.6907155907575,-8.15623972128586,0.980447583079851,5.16659904514318,12.0197017698805,NA,46.9609120328105,46.7752554518262,35.9618335663846
803,-17.5576374933545,-9.82889073248642,1.10140576213406,37.3204454605923,1.92325677096376,73.3542157452773,-8.17529227532163,0.741312345665825,5.16658105763374,12.066840199678,NA,46.891251997465,46.1738489854206,34.9893002866832
804,-17.8582900557423,-9.75337986550761,0.86801641272794,38.0683758638088,1.77092477980715,73.0169934703634,-8.19555022642774,0.449873966316524,5.16655096077938,12.1690805470266,NA,46.78946679625,45.6165579434028,33.9900196895292
805,-18.1279674341938,-9.67927597249722,0.631190895596191,38.7576236216421,1.61217059584751,72.6799410294137,-8.21628869466597,0.115732993618757,5.16650555479858,12.3345209548408,NA,46.6578087962185,45.1167518108448,32.9764090815138
806,-18.3620212824771,-9.60792508812441,0.390574584799118,39.3894225728012,1.4545826539518,72.3437255008202,-8.23678280009803,-0.251510023840524,5.16644163990998,12.567874506337,NA,46.5001657933575,44.6878000728185,31.9624273969229
807,-18.5558032543604,-9.54067324705844,0.145812854397057,39.9664268856122,1.30683346230001,72.0081132229534,-8.25630766278572,-0.6422545374744,5.16635747711037,12.8603140459396,NA,46.3204255836537,44.3430722143957,30.9682000808213
808,-18.7046650036119,-9.47886648396847,-0.103448921549607,40.4912907284013,1.17759552907204,71.6726453491784,-8.27420919255221,-1.04689999869596,5.16625717050957,13.1996273583749,NA,46.1224759630937,44.0959377206483,30.0153942059683
809,-18.8039581839995,-9.42385083352367,-0.357565368980588,40.9666682694942,1.07554136244789,71.3368630328602,-8.29011645826644,-1.45584585891828,5.1661462849958,13.5736022283693,NA,45.9102047276645,43.9597660766483,29.1256768451229
810,-18.8490344492915,-9.37697233039329,-0.616891113835557,41.395213677217,1.00934347060748,71.0003074273638,-8.30372931855877,-1.85949156955446,5.16603038545716,13.9700264406489,NA,45.6874996733527,43.9442649206576,28.3207150710446
811,-18.835245453256,-9.33957700924645,-0.881780782054136,41.7795811198958,0.987674361730761,70.6625196860541,-8.31474763205951,-2.24938089511529,5.1659150367818,14.3766877799404,NA,45.4586486345532,44.0444945036974,27.6221759564926
812,-18.757942849661,-9.31301090475244,-1.15258899957603,42.1224247658566,1.0192065439977,70.3230409622963,-8.32287125739908,-2.6216348525022,5.16580580385789,14.7813740309699,NA,45.2295395992924,44.2518532299792,27.0517265742262
813,-18.6124782922747,-9.29803776989795,-1.42851246286764,42.4263987834253,1.11261252558818,69.9814124094553,-8.32780005320778,-2.97351877171438,5.16571104875377,15.1718729784637,NA,45.0064605940052,44.5577395037144,26.6310339970049
814,-18.3969757419927,-9.29309223094005,-1.70411615050249,42.6937255324691,1.27656481468225,69.6371751808962,-8.32923387811602,-3.30229798275093,5.16565032225886,15.5359724071483,NA,44.7956996451261,44.9535517291142,26.3817652975876
815,-18.1206483882202,-9.29602663245341,-1.97280711158076,42.9249001390197,1.51718385839393,69.289870429984,-8.32687259075412,-3.60523781561106,5.16564597234275,15.8614601017499,NA,44.6035447790898,45.4306883103902,26.3172822126963
816,-17.79548172749,-9.30469331901266,-2.22799239520272,43.1199859206498,1.83038185957416,68.9388519627449,-8.32041604975245,-3.87960360029393,5.16572034697509,16.1386834959226,NA,44.4362840223308,45.9805476517536,26.4177251349021
817,-17.4334612563347,-9.31694463519242,-2.46307905046862,43.2790461949325,2.20951896000782,68.5827241958503,-8.30956411374137,-4.12266066679867,5.1658957941255,16.3682286190318,NA,44.3002054012839,46.5945281574156,26.6549291207387
818,-17.0465724712871,-9.33063292556731,-2.6714741264787,43.4021442794403,2.64795530148007,68.2199041986327,-8.29360963563362,-4.33167434512443,5.16619466176358,16.5532411493705,NA,44.1996793196467,47.2640282315879,27.0007292267397
819,-16.64680086888,-9.34361053471201,-2.84658467233319,43.4893434917462,3.13905102577571,67.8488090404248,-8.27021744547154,-4.50390996527042,5.16663929785898,16.6968667652317,NA,44.1314056901686,47.9796105456756,27.4269605094389
820,-16.2461319456459,-9.35372980720112,-2.98181773713235,43.540707149423,3.67616627467998,67.467855790559,-8.2366453675799,-4.63843592937101,5.16726343380543,16.8022511449086,NA,44.090166802862,48.7284948398596,27.9054580253699
821,-15.8565511981177,-9.35884308760927,-3.0705803699764,43.5562985700435,4.25266118997764,67.0754615183679,-8.19015122628342,-4.74153292810205,5.16814633469327,16.8725399666942,NA,44.0707449477394,49.4970651215145,28.4080568310663
822,-15.490044122828,-9.35720738987598,-3.10627961996563,43.5361810711805,4.86189591345395,66.6700432931841,-8.12799284590687,-4.8212847242746,5.16937864903692,16.9108789088817,NA,44.0679224148132,50.2717053980151,28.9065919830619
823,-15.156784834493,-9.34869840540023,-3.08362508118596,43.4804179704068,5.49723058689366,66.2500181843402,-8.04742805077493,-4.88577508069971,5.17105102535081,16.920413649764,NA,44.0764814940958,51.038799676736,29.3774467409846
824,-14.8597019205618,-9.33359649494582,-3.00253652766641,43.3895823891035,6.15109648031119,65.8138032611687,-7.94571466521241,-4.94308776018853,5.17325411214939,16.9042898676342,NA,44.0912044755997,51.7847319650523,29.8151971768394
825,-14.599912586667,-9.31218201927664,-2.86423627842159,43.2662866638843,6.8122093766372,65.3605626715003,-7.82011051354402,-5.00130652555209,5.17607855794708,16.8660086110435,NA,44.1064816576482,52.4958862703385,30.2189675657262
826,-14.3785340384413,-9.28473533915647,-2.66994665246622,43.1136529351714,7.46835618703202,64.8924488771583,-7.66787342009454,-5.0685151396015,5.1795154921341,16.810492409575,NA,44.1151353718083,53.1586465999693,30.5878821827444
827,-14.1966834815171,-9.25153681534918,-2.420889968815,42.9348033433866,8.10732382265554,64.4123614184641,-7.48736724976131,-5.15279736514784,5.18315796760374,16.7430191630699,NA,44.1095959579581,53.7593969613196,30.9210653029935
828,-14.0554781215272,-9.2128668086186,-2.11828854648257,42.732860028952,8.71689919466791,63.9231998357392,-7.28138002973235,-5.26223696500222,5.18649951812512,16.6688667713696,NA,44.0822937559755,54.284521361764,31.217641201573
829,-13.9560351641041,-9.16900567972858,-1.76336470448368,42.5109451322897,9.28486921422932,63.4278636693051,-7.05380582776837,-5.40345144510531,5.18903367746724,16.5933131343152,NA,44.0256591057386,54.7237898845709,31.4767341535824
830,-13.8994718148803,-9.12023378944294,-1.35734076183297,42.2721807938216,9.7990207924997,62.929252459483,-6.80853871162995,-5.57719328391633,5.19025397939923,16.521636151748,NA,43.9321223471252,55.0805169165839,31.6974684341214
831,-13.8869052794884,-9.06683149852552,-0.901439037545131,42.0196891539697,10.2471408406393,62.4302657465944,-6.54947274907777,-5.78274870302415,5.18965395769014,16.4591137235091,NA,43.7941138200135,55.36140292054,31.8789683182894
832,-13.9194527635611,-9.00959553734246,-0.398345166413705,41.7565923531562,10.617016269808,61.9338030709608,-6.28050200787253,-6.01940392401764,5.1867065247001,16.4110237494399,NA,43.6069181823641,55.5731483591763,32.0212386666012
833,-13.9971267939937,-8.95138811466911,0.14340195365255,41.4854639097683,10.896433991166,61.4427639729037,-6.00552055577484,-6.28644516848561,5.18080210715349,16.3826441293815,NA,43.3772373644694,55.7224536952298,32.1278066812327
834,-14.115521182732,-8.89558780888316,0.713800108965962,41.2066828540552,11.0778236710405,60.9600479927443,-5.72842246054537,-6.58315865801688,5.17131051036565,16.3792527631751,NA,43.1146276147044,55.8160193914378,32.203080149775
835,-14.2691250629848,-8.84557319836221,1.30284708583893,40.9200795942315,11.1721859964271,60.4891970848902,-5.45310178994477,-6.90883061420039,5.157601539652,16.403817461503,NA,42.8286451814442,55.8605459105374,32.2514668598192
836,-14.4524275679608,-8.80472286148397,1.90054067058385,40.6254845385118,11.1951644094886,60.0363228600929,-5.18345261173372,-7.26274725862496,5.13904500032791,16.450065678411,NA,42.5288463130638,55.8627337152655,32.2773745989565
837,-14.6599178308687,-8.77641537662607,2.49687864951303,40.3227280951105,11.1624023523878,59.6081793431899,-4.92236714544609,-7.64419481287941,5.11501069770883,16.509414778786,NA,42.2247872579384,55.8292832683594,32.2852111547779
838,-14.8860849849173,-8.76402932216612,3.08185880893888,40.0116406722423,11.0895432672873,59.2115205590189,-4.66873021770888,-8.0524594985526,5.0848684371101,16.5732821275149,NA,41.926024264443,55.7661144937032,32.2793843148747
839,-15.1254181633151,-8.77094327648187,3.64547893517376,39.6920526781216,10.99223059635,58.8531005324173,-4.42042480692228,-8.48664204977923,5.04799473118668,16.6330850894845,NA,41.641492719894,55.6760251597688,32.2643018668378
840,-15.3724064992709,-8.8005358179509,4.17773681453004,39.3637945209631,10.8861077817386,58.5396732882228,-4.17533389148655,-8.94510125087753,5.00379292195161,16.6802410295816,NA,41.3776445673737,55.5610324961753,32.2443715982585
841,-15.6215391259934,-8.85618552495089,4.66863023332012,39.0266966089811,10.7868182656159,58.2779928512728,-3.93134044980184,-9.42601039871147,4.95167305875748,16.7061673126931,NA,41.1403108889056,55.4231537325419,32.2233125152447
842,-15.8679510197735,-8.93982321916111,5.11039897539866,38.6805893503905,10.7100054901445,58.074813246405,-3.68632746026839,-9.9275427901451,4.89104519095687,16.7022813037059,NA,40.9353227665133,55.2644060984875,32.2020884979714
843,-16.1093605292307,-9.04758869546742,5.50425081478978,38.3257533205679,10.6673450526515,57.9368884984568,-3.43817790128643,-10.4478717220424,4.82131936790238,16.6600003675068,NA,40.7685112822203,55.0868068236311,32.1809746451306
844,-16.344131846067,-9.17417399205718,5.85363552305987,37.9642697635398,10.6546411711202,57.8683250854979,-3.18477475125619,-10.9851704912674,4.74190563894659,16.5732022306735,NA,40.6457075180501,54.8923731375918,32.1602460554141
845,-16.5706291619842,-9.31427114711786,6.16200287177539,37.598670090495,10.663730218698,57.8626392985255,-2.92400098857783,-11.5376123946843,4.65668060492582,16.445606066547,NA,40.5727425560264,54.6831222699886,32.1401778275138
846,-16.787216668684,-9.46257219883692,6.43280263250274,37.2314857126221,10.6864485685325,57.9106998817691,-2.65443159420064,-12.103370729157,4.58738707261128,16.2833914101592,NA,40.5524406611991,54.4610714504406,32.1210450601216
847,-16.9922585578684,-9.6137691854017,6.66948457680829,36.8652480411099,10.7146325937711,58.0033755794581,-2.37740955926971,-12.6806187915496,4.56023440025788,16.092737796542,NA,40.5755988307236,54.2286050859983,32.1031228519295
848,-17.1841190212391,-9.76255414499971,6.87549847625851,36.5024884871471,10.7401186675615,58.1315351358217,-2.09496987747923,-13.2674465602723,4.6014319461206,15.8798247607272,NA,40.6300072447818,53.9895762934378,32.0866863016292
849,-17.3611622504979,-9.9036191158184,7.0542941024198,36.1457384619225,10.754743163051,58.2860472950892,-1.80914754252338,-13.8616107399211,4.73718906845434,15.6508318377468,NA,40.7034560835557,53.7482053669669,32.0720105079127
850,-17.5217524373467,-10.0316561360451,7.20932122685858,35.7975293766247,10.7503424533871,58.4577808014902,-1.52197754809629,-14.460784716638,4.99371512551409,15.4119385626325,NA,40.7837355272269,53.5087126007931,32.0593266549082
851,-17.6642537734872,-10.1422316831003,7.34330269875192,35.4603926424426,10.7187529117175,58.6376043992539,-1.2354948878922,-15.0626418765651,5.39267810499967,15.1693244704163,NA,40.8586357559775,53.2753182891241,32.0486902684887
852,-17.7875126856958,-10.2344099913357,7.45605367771957,35.1367063857096,10.6518109111895,58.8163868326097,-0.951734555605228,-15.6648556058445,5.93758051239084,14.9291690961301,NA,40.9159469499892,53.0522427261675,32.0401129599637
853,-17.8923045410461,-10.3081297343362,7.54666240099192,34.8282355933389,10.5429182326984,58.9849968457868,-0.67273154492954,-16.2650992906184,6.62738348261227,14.6976519748057,NA,40.9461269771225,52.843706206131,32.0336063406425
854,-17.9798869416862,-10.3633295856866,7.61421710579934,34.5365919673882,10.3917382881308,59.1356515259669,-0.400520849559321,-16.8610463170287,7.46104815058872,14.4803231348904,NA,40.9503044559527,52.6539290232223,32.0291820218346
855,-18.0515174897643,-10.3999482189716,7.65780602937223,34.2633872099153,10.1994998971206,59.2659613321394,-0.137137463188701,-17.4503700712178,8.43753565124469,14.2802145784938,NA,40.9322756927335,52.4871314716489,32.0268516148492
856,-18.1084537874283,-10.4179243077761,7.67651740894099,34.0102330229782,9.96743187930216,59.3748850662463,0.115164228042246,-18.0307439393276,9.55580711950493,14.0997288011406,NA,40.8958369937186,52.3475338456185,32.0266267309958
857,-18.1519534368265,-10.4171965256848,7.66943948173598,33.7787411086345,9.69676305430959,59.4613815302293,0.353252268210099,-18.5998413075004,10.8148236902941,13.9412682983557,NA,40.8447846651619,52.2383746428722,32.0285189815838
858,-18.1832740401068,-10.3977035462825,7.63566048498765,33.5705231689423,9.38872224177713,59.5244095260302,0.573775308945521,-19.1556050257103,12.2027348035851,13.8072355656641,NA,40.7829150133172,52.1589651752845,32.0325399779226
859,-18.2036731994174,-10.3593840431539,7.57426865592631,33.3871909059592,9.0445382613389,59.5629278555907,0.773382001879149,-19.6970557992604,13.6644431195432,13.7000330985906,NA,40.7140243444383,52.1076349582633,32.0386789987933
860,-18.2144085169065,-10.302176689884,7.4843522317824,33.2303560217432,8.66543993262916,59.5758953208526,0.94872099864169,-20.2234837972859,15.1340396033819,13.6220633926601,NA,40.6416764133209,52.0827135072165,32.0468359928642
861,-18.2170487692468,-10.2265887130302,7.3653356752671,33.101630218352,8.25265607528198,59.5622707237578,1.09644095086379,-20.734179188922,16.5456152203148,13.5757289433974,NA,40.5685047689284,52.0825303375521,32.0568885762754
862,-18.2144074312107,-10.135401551041,7.21798835101462,33.0013268578625,7.80853380948124,59.5210128662479,1.21319051017614,-21.2284321433037,17.8332609355555,13.5634322463276,NA,40.4969104087665,52.1054149646781,32.0687143651669
863,-18.2096091520951,-10.0319651953376,7.04341584914001,32.9245659424272,7.33989345760867,59.4513923765608,1.2956183282094,-21.7055328295664,18.9310677143173,13.586605137373,NA,40.4292943303406,52.1496969040022,32.0821909756788
864,-18.2057785811972,-9.9196296373413,6.84272375975831,32.8651691342174,6.8546736425959,59.3539271881184,1.34037305659425,-22.1647714168452,19.7898697512639,13.6427968140471,NA,40.3680575311561,52.2137056709326,32.0971960239513
865,-18.2060403678137,-9.80174486847336,6.61701767298455,32.8169580954046,6.3608129873743,59.2294470606387,1.34530916439364,-22.6054380742753,20.4274741588584,13.7285858142606,NA,40.3156010087185,52.295770780877,32.1136071261242
866,-18.213519161242,-9.68166088015495,6.36740317893372,32.7737544881602,5.86625011487524,59.0787817538397,1.31310439039966,-23.026822970992,20.8784312790143,13.8405506759247,NA,40.2743257605333,52.393988883141,32.1313018983378
867,-18.2313396107788,-9.5627276638074,6.09498586772089,32.7293799746557,5.37892364803033,58.9027610274394,1.24764229083674,-23.4281976241069,21.1772914536448,13.97526993695,NA,40.2459698225288,52.5055251626203,32.1501579567321
868,-18.2626263657213,-9.44829521085188,5.80087132946111,32.6776562170624,4.90677220977089,58.7022146411558,1.15280642192922,-23.8087589426385,21.3586050246631,14.1293221352477,NA,40.2296193843248,52.6273119381079,32.1698140787648
869,-18.3105040753666,-9.34171351270962,5.48616515426937,32.6124048775519,4.4577344230285,58.4779723547068,1.03248033990151,-24.1676851835819,21.4569223339826,14.2992858087287,NA,40.2236976739637,52.7562815283972,32.1889536871646
870,-18.3780973890115,-9.24565679943299,5.15243237992995,32.5274476182954,4.03974891073452,58.2308639278105,0.89054760097801,-24.5041546039321,21.5024406640933,14.4817394953038,NA,40.2266279194881,52.8893662522812,32.2060213659777
871,-18.4664191463267,-9.16009625559855,4.80307583490414,32.4180545557791,3.66075429582045,57.9617191201848,0.730891761383106,-24.8173454606842,21.5079450597922,14.673261732884,NA,40.2368333489407,53.0234984285532,32.2194616992505
872,-18.5680349484762,-9.08432730441395,4.44195779532243,32.2852896237468,3.32724734510655,57.6713676915477,0.557396377341156,-25.1064360108331,21.481867506453,14.8704310593802,NA,40.2527371903639,53.1556103760064,32.2277192710292
873,-18.6733985869977,-9.01764536908682,4.07294053731539,32.1316652102572,3.03995740096882,57.3611438243278,0.373945005076578,-25.370604511374,21.4326399894493,15.0695781207419,NA,40.2727626718003,53.282634413434,32.2292386653603
874,-18.7729638534288,-8.95934587282489,3.69988633701351,31.9596937033689,2.79817194967191,57.0343993917957,0.184421200813738,-25.6090292193019,21.3686944941551,15.2660419950724,NA,40.2944796723536,53.4015028596291,32.2224644662898
875,-18.8571845393072,-8.90872423883572,3.32665747054729,31.7718874911404,2.60117847748064,56.6949906899326,-0.00684800196307833,-25.8208883916119,21.2984630059439,15.4549138685134,NA,40.3120446753721,53.509148033385,32.2058412578641
876,-18.9165144361705,-8.86507589032703,2.95711621404729,31.5707589616302,2.44826447065969,56.3467740147198,-0.193761660730317,-26.005360285299,21.2303775101895,15.6312849272068,NA,40.3187608152651,53.6029137056927,32.1773879334158
877,-18.9414073355563,-8.82769625050644,2.595124843644,31.3588205028969,2.3387174154739,55.9936056621385,-0.369775355704441,-26.1626916275871,21.171324275938,15.7902463572944,NA,40.3079312264419,53.6817894563347,32.1334206234217
878,-18.9223170290023,-8.79588074258162,2.24454563546796,31.1385845029992,2.27182479818796,55.6393419281699,-0.52834466710204,-26.2974030266156,21.1220067069255,15.926889344918,NA,40.272859043312,53.7451763172914,32.0698297676451
879,-18.8496973080461,-8.76892478976023,1.90924086564967,30.9125633499954,2.24687410506664,55.2878391087954,-0.662925175139584,-26.4150835607528,21.08158249056,16.0363050762194,NA,40.2068474002847,53.7924753205432,31.9825058058489
880,-18.7171355030564,-8.74616066435341,1.59244443531288,30.6832694319443,2.26315282237467,54.9429534999959,-0.766972460033649,-26.5213223083671,21.0492093142501,16.1135847373403,NA,40.1031994317694,53.8230874980704,31.8673391777964
881,-18.5307530997265,-8.72706803508637,1.29487674555416,30.4527357143292,2.31932371010125,54.6085413977529,-0.833942102000748,-26.6217083478266,21.024044865404,16.1538195144227,NA,39.9566842304414,53.8364138818534,31.7202203232507
882,-18.2998051225808,-8.71116341978788,1.01662982246327,30.2210774723325,2.41155062313313,54.2879036734189,-0.857289681257427,-26.7218307574997,21.00524683143,16.1529963930584,NA,39.7679347220399,53.8318555038726,31.5370396819748
883,-18.0335465961437,-8.69796333628661,0.757795692130038,29.9879305585614,2.53537269008145,53.9821194998323,-0.830470778020171,-26.8272786157546,20.9919741856468,16.1106855566397,NA,39.5390497905698,53.8088133961083,31.313687693732
884,-17.7412325449395,-8.68698430241128,0.518466380644192,29.7529308256232,2.68632903955741,53.6917126252029,-0.749329799771907,-26.9436410009598,20.9833910450141,16.0273529880089,NA,39.2721283200365,53.766688590541,31.0460547982853
885,-17.4321179934928,-8.67774283599062,0.298733914095557,29.515714126125,2.85995880017212,53.4172067977404,-0.619266463060995,-27.0765069914833,20.9786628124021,15.9034646700085,NA,38.9692691944449,53.7054301592318,30.7323122171375
886,-17.1154579663277,-8.66975545485334,0.0986903185738868,29.2759163126743,3.05180110053682,53.1591257656546,-0.448069311702149,-27.2299180270459,20.9769548906807,15.7394865854807,NA,38.6325712978001,53.6271793345653,30.3797542987503
887,-16.8005074879688,-8.6625386768282,-0.081572379831016,29.0331732378781,3.25739506926256,52.9179932771553,-0.243526889510079,-27.4017249927773,20.9774326827203,15.5358847172681,NA,38.2641335141072,53.5346253890069,29.9979561733246
888,-16.4965215829404,-8.65560901974384,-0.241962155029377,28.7871207543438,3.47227983496063,52.6943330804522,-0.0134277402995053,-27.5882311351597,20.9792615913907,15.2931250482128,NA,37.8679648017165,53.430457595022,29.5964929710617
